id,audio,text,duration,speaker,language
ben_eng_concat.283,audio/ben_eng_concat.283.wav,"এগুলিতে নিরাপদ beaches with swimming, সাথে almost সমস্ত বালুকাময় সৈকত এবং বেশিরভাগ pohutukawa গাছের ছায়া have trees.",14.247,ben-eng_spk0,ben-eng
ben_eng_concat.344,audio/ben_eng_concat.344.wav,"এটি sensible, বলে seems seems sensible, কারণ পৃথিবী ঘুরছে সেটা feel যায় না, যায়কি?",9.483,ben-eng_spk0,ben-eng
ben_eng_concat.273,audio/ben_eng_concat.273.wav,"যদিও কেওই (no one) নিশ্চিতভাবে জানে না এটা কে 1 জন wrote it, এটা খ্যাত যে গোঁড়ার দিকে বড় চামড়ার কাগজের নথিপত্রটি (মাপ হল 29 তিন বাই চার ইঞ্চি সাথে 24 এবং হাফ inches) inches) storage. জন্য গোটানো হয়েছিল storage.",21.383,ben-eng_spk0,ben-eng
ben_eng_concat.87,audio/ben_eng_concat.87.wav,78 টি সুপারিশের মধ্যে প্রথমটি হল এই বছর end হওয়ার আগেই বৈদেশিক হস্তক্ষেপের বিরুদ্ধে ইরাকের সীমানা সুরক্ষিত করতে একটি নতুন কূটনৈতিক উদ্যোগ নেওয়া এবং তার neighbors. সাথে diplomatic relations পুনঃপ্রতিষ্ঠা to neighbors.,21.487,ben-eng_spk0,ben-eng
ben_eng_concat.36,audio/ben_eng_concat.36.wav,পালিয়ে আসার বা পরিত্যাক্ত হওয়ার আগে হয়তো অনভিজ্ঞ children অনেক অত্যাচার বা মানসিক আঘাত সহ্য করতে হয়েছে।,10.124,ben-eng_spk0,ben-eng
ben_eng_concat.136,audio/ben_eng_concat.136.wav,"বেশিরভাগ ছোট দ্বীপপুঞ্জগুলি হল স্বাধীন রাষ্ট্র, অথবা ফ্রান্সের সাথে সম্পর্কিত, এবং এগুলো বিলাসবহুল সমুদ্রতীরবর্তী রিসোর্ট হিসেবে known resorts.",14.872,ben-eng_spk0,ben-eng
ben_eng_concat.107,audio/ben_eng_concat.107.wav,Television প্রতিবেদনগুলিতে plant. থেকে white ধোঁয়া আসতে দেখা যায়।,8.167,ben-eng_spk0,ben-eng
ben_eng_concat.181,audio/ben_eng_concat.181.wav,"উপরের পরিষ্কার, clear, beautiful আকাশ এবং পারিপার্শ্বিকের অনেক পাহাড় ব্যাতিত আর কিছুই দেখা যায় Nothing mountains. এই বিশ্বের খুব কমই seen বা দেখা যায় গুহার ভেতর হতে।",16.619,ben-eng_spk0,ben-eng
ben_eng_concat.189,audio/ben_eng_concat.189.wav,"tension, যতই কম tension, the life force উপস্থিতি তত বেশি ইতিবাচক হয়। absolute শান্তি ও সন্তুষ্টি খুঁজে নেওয়ার has potential সামর্থ্য প্রতিটি ব্যক্তির মধ্যে রয়েছে।",16.919,ben-eng_spk0,ben-eng
ben_eng_concat.83,audio/ben_eng_concat.83.wav,অ্যারোস্মিথ তাদের সফরের অবশিষ্ট কনসার্টগুলো বাতিল করেছেন।,5.332,ben-eng_spk0,ben-eng
ben_eng_concat.186,audio/ben_eng_concat.186.wav,"যদিও, এটি সত্য not true. তারপরও the document, back কিছু লেখা আছে, এটি কোন treasure map. নয়।",10.619,ben-eng_spk0,ben-eng
ben_eng_concat.232,audio/ben_eng_concat.232.wav,"তিনি এইসব গুজবকে ""political chatter আর বোকামি“ হিসাবে উল্লেখ করেছেন।",7.404,ben-eng_spk0,ben-eng
ben_eng_concat.316,audio/ben_eng_concat.316.wav,গরম চকলেটটির up standards. বেলজিয়ামের চকলেটের মতো হয়ে থাকে। ফলের juices সাধারণত pricey হলেও excellent. স্বাদের হয়ে থাকে।,14.595,ben-eng_spk0,ben-eng
ben_eng_concat.310,audio/ben_eng_concat.310.wav,"একই month আরেকটি বিমান মাশহাদে একটি runway বাইরে বেরিয়ে গিয়ে একটি wall, উপর আঘাত হানে এবং সতেরো জন নিহত seventeen.",13.951,ben-eng_spk0,ben-eng
ben_eng_concat.51,audio/ben_eng_concat.51.wav,"সৈন্যদের আসার আগে, Haiti 1800s. 1800s. থেকে এই to disease encountered related হয়নি।",8.499,ben-eng_spk0,ben-eng
ben_eng_concat.332,audio/ben_eng_concat.332.wav,"""কিন্তু নিরক্ষীয় equator থেকে just a কয়েক ডিগ্রি উত্তরে """"উচ্চ tropics"" অঞ্চলে placed হওয়ার জন্য আপনাকে তাপ (সবসময়) এবং strong রোদ (যখন আকাশ স্বচ্ছ clear, যা খুব rarely). হয়) দুই মোকাবেলা করতে will rarely). """,26.386,ben-eng_spk0,ben-eng
ben_eng_concat.300,audio/ben_eng_concat.300.wav,"probably প্রত্যন্ত দ্বীপগুলিতে ক্রেডিট কার্ড গ্রহণ করা হয় not accepted, যদিও ব্রিটিশ এবং United যুক্তরাষ্ট্রের currency নেওয়া হয়; অর্থ an payment acceptable পদ্ধতি সম্পর্কে জানার জন্য অগ্রিম ভাবে মালিকদের সাথে যোগাযোগ করুন।",23.687,ben-eng_spk0,ben-eng
ben_eng_concat.148,audio/ben_eng_concat.148.wav,"Aristotle's মত গ্রহণ করা হয়েছিল মনোবিজ্ঞান including Aristotle's science, সমস্ত matters psychology.",10.339,ben-eng_spk0,ben-eng
ben_eng_concat.116,audio/ben_eng_concat.116.wav,৮০২.১১এন standard ২.৪ গিগাহার্জ এবং ৫.০ গিগাহার্জ কম্পাঙ্ক দুইটির উপরই কার্যকর।,10.044,ben-eng_spk0,ben-eng
ben_eng_concat.23,audio/ben_eng_concat.23.wav,"যদিও heyday দিনে মৃদু pollution খুব একটা সমস্যার ছিল না, today, সেটা যতটা গুরুতর। এগুলি সাধারণত শহরগুলিতে বা ক্যাম্পাসে অবস্থিত, modern সময়ে নির্মিতগুলির চেয়ে সহজেই পৌঁছানো যায়।",20.067,ben-eng_spk0,ben-eng
ben_eng_concat.35,audio/ben_eng_concat.35.wav,"In fact, এর অস্তিত্ব even existed. তা knew পাওয়া একেবারেই easy নয়। একবার cave, ভিতরে , এটা সম্পূর্ণ বিচ্ছিন্নতা।",13.735,ben-eng_spk0,ben-eng
ben_eng_concat.98,audio/ben_eng_concat.98.wav,বিংশ century যে research হয়েছিল সেখানে shown গেছে যে genetic প্রকরণের দুটি pools রয়েছে variation: hidden দিক এবং প্রকাশিত দিক।,17.298,ben-eng_spk0,ben-eng
ben_eng_concat.295,audio/ben_eng_concat.295.wav,প্রত্যেকেই society বসবাস participates এবং পরিবহন systems. সাহায্য নেয়। Almost সবাই পরিবহন ব্যবস্থা নিয়ে complains করে।,15.275,ben-eng_spk0,ben-eng
ben_eng_concat.185,audio/ben_eng_concat.185.wav,"""1940 সালের 15'ই August মিত্রশক্তি Allies France, এর দক্ষিনাংশ আক্রমণ করেছিল, এই আক্রমণটিক বলা হয়েছিল ""Operation ড্রাগন""""।""",12.411,ben-eng_spk0,ben-eng
ben_eng_concat.150,audio/ben_eng_concat.150.wav,"""""""তিনি [ওয়েলস] মূলত আমাদের start. থেকেই মিথ্যা lied start. reasons. তার শিল্প মুছে ফেলা পর্যন্ত তিনি First, Second, অভিনয় করে যে এটি আইনি reasons. দ্বিতীয়ত, us, শোনার ভান করে।""""""",18.754,ben-eng_spk0,ben-eng
ben_eng_concat.282,audio/ben_eng_concat.282.wav,খ্রিস্টপূর্ব তৃতীয় শতাব্দীতে মিশরীয়দের দ্বারা নির্মিত। গ্রেট Pyramid হল ফারাওয়ের to honor built many large pyramid structures মধ্যে one Pharaoh.,13.655,ben-eng_spk0,ben-eng
